area,quartos,banheiros,garagem,preco
176,3,3,3,927597
59,1,1,0,312720
213,4,3,3,1091266
190,2,1,2,919747
242,4,3,4,1237358
274,6,5,4,1457781
45,1,1,1,254656
157,3,3,3,836368
221,5,4,4,1186704
73,2,2,2,439590
74,1,1,0,376573
225,4,4,4,1187521
236,4,3,4,1217981
108,1,1,1,501604
159,2,1,1,722165
103,2,1,1,519404
188,2,2,2,887846
118,2,2,2,583367
221,4,4,3,1134887
296,5,5,4,1528638
193,5,4,4,1064846
168,3,2,3,861630
120,2,1,2,578046
194,3,2,3,967013
169,2,1,1,769710
210,4,4,3,1073557
198,3,2,3,966785
212,3,2,2,1056300
70,2,2,2,434257
174,2,2,1,853780
93,2,2,1,500793
191,3,3,3,987871
128,3,2,2,693849
95,1,1,0,428584
219,3,3,3,1102213
75,2,2,2,414139
225,3,2,3,1118497
50,1,1,1,295378
226,4,3,3,1132402
206,4,4,3,1096754
284,5,4,4,1441968
212,4,3,3,1069189
272,5,4,4,1408702
106,1,1,1,527362
67,1,1,1,335329
231,4,3,4,1172914
97,2,1,1,515055
120,2,1,1,606329
179,4,4,4,998179
197,4,3,3,1004974
134,1,1,0,578366
174,3,3,3,898228
124,2,1,2,628518
76,2,1,1,410452
124,2,1,2,599598
248,5,5,4,1331661
259,5,4,4,1371167
165,2,2,1,818483
75,2,1,2,409511
95,2,2,1,486474
169,3,3,2,858286
161,4,3,3,877203
73,1,1,1,383954
49,1,1,0,254412
215,4,3,3,1120484
288,5,5,4,1459166
191,4,4,4,1029168
51,2,2,1,298060
98,2,2,2,526131
105,1,1,0,466211
226,3,3,3,1119704
187,3,2,2,951829
130,3,3,2,706702
165,3,3,3,854914
137,3,2,3,755653
274,4,3,4,1377546
168,3,2,3,858200
207,3,2,2,1023959
109,3,3,3,615272
80,2,2,1,433198
115,1,1,0,540710
299,5,4,4,1504845
251,5,5,4,1328647
95,3,3,2,554131
92,2,1,1,442038
270,5,5,4,1381176
281,5,4,4,1437109
54,1,1,1,306798
134,1,1,1,643007
161,3,3,2,837259
56,1,1,1,305066
86,2,1,1,465044
160,2,2,2,771657
142,2,2,1,690609
168,2,1,1,769247
127,2,2,2,658979
254,5,5,4,1352612
92,2,1,1,454271
275,4,4,3,1356345
231,4,3,4,1158866
165,2,2,2,782888
290,6,5,4,1508919
65,1,1,0,320339
230,4,4,3,1170396
101,2,1,2,493859
200,4,3,4,1062299
141,2,1,1,658768
97,1,1,0,453787
286,4,3,4,1410728
206,5,4,4,1130363
294,5,4,4,1515976
138,3,3,2,749397
292,5,5,4,1490036
294,4,4,4,1476460
269,5,5,4,1391131
279,6,5,4,1474404
201,4,4,3,1081792
152,4,3,4,857462
45,2,1,1,249061
120,2,2,1,595619
91,2,1,2,507468
126,2,2,1,619987
199,4,3,3,1012644
261,4,3,4,1318500
145,4,3,4,838407
123,3,2,2,684637
291,6,5,4,1530020
253,5,4,4,1328934
137,3,2,3,712148
227,3,3,3,1142514
297,5,5,4,1518433
150,3,2,2,780035
172,3,2,2,884832
198,5,5,4,1134632
143,4,3,3,825992
128,1,1,1,588564
70,2,2,2,422600
130,1,1,1,576549
167,3,2,3,847566
250,5,5,4,1334735
246,3,3,3,1188080
130,3,2,2,676894
171,2,2,1,799104
78,1,1,1,383167
258,5,5,4,1359770
279,5,4,4,1435167
56,1,1,0,265267
227,4,4,3,1173276
216,4,3,3,1097522
144,3,2,3,787550
128,2,2,1,643776
244,5,5,4,1296982
60,1,1,1,320647
204,4,3,4,1057771
90,2,2,2,490571
77,1,1,0,343436
291,5,4,4,1495458
237,5,5,4,1260906
187,3,3,2,970355
64,1,1,0,299002
154,3,3,3,833232
140,4,4,3,828580
224,3,3,2,1125841
69,1,1,1,347080
258,5,4,4,1352585
280,5,5,4,1445393
265,6,5,4,1416860
63,1,1,0,299379
61,1,1,0,310260
165,4,3,3,896978
167,4,3,3,871710
121,3,2,3,688581
159,4,3,4,896862
190,3,2,3,939727
281,5,5,4,1463313
186,2,1,1,888247
117,2,1,1,575859
185,3,2,3,949115
61,2,2,1,357557
67,1,1,1,356247
297,6,5,4,1528826
119,2,2,1,608367
116,2,1,1,581974
73,2,2,1,425201
230,5,4,4,1251478
261,6,5,4,1424161
63,1,1,1,328914
88,2,1,2,439249
202,3,2,2,1009589
259,5,4,4,1329903
78,1,1,0,396999
203,4,4,4,1061180
105,2,2,1,524695
225,4,4,4,1172112
94,3,2,2,515943
267,5,5,4,1389354
291,4,4,3,1435710
131,2,2,1,628453
118,2,2,1,597022
162,3,3,3,876813
124,2,2,1,644009
278,6,5,4,1484910
148,2,1,2,731439
224,5,4,4,1205959
88,3,3,3,533031
199,3,3,3,1008611
234,4,3,3,1179788
215,5,5,4,1150981
136,3,2,2,733384
265,4,4,4,1367325
181,3,3,3,959784
240,3,3,3,1201258
249,5,5,4,1342111
88,2,1,1,443105
142,4,3,4,810839
129,2,1,1,641671
78,1,1,1,390034
222,3,2,3,1109102
293,5,4,4,1496174
176,3,2,3,881694
66,1,1,1,316504
183,2,1,1,863002
229,4,3,4,1202297
190,3,3,3,974811
171,3,3,2,872822
248,4,4,4,1255915
264,6,5,4,1430970
282,6,5,4,1461325
278,4,3,3,1337376
119,2,1,2,599817
287,5,4,4,1476859
250,6,5,4,1330464
154,3,2,3,794904
266,4,3,4,1322320
286,6,5,4,1500188
242,5,4,4,1250165
258,5,4,4,1350657
168,2,1,2,829875
227,3,2,3,1120177
250,6,5,4,1348507
95,3,2,2,520785
274,4,3,3,1346266
92,3,3,3,544479
197,4,3,4,1015407
244,4,4,3,1213708
91,2,2,1,479307
268,4,4,3,1347898
243,4,3,3,1228226
159,4,4,4,927668
92,3,3,2,568275
287,6,5,4,1506907
167,3,3,3,849676
273,4,4,4,1359785
130,2,1,2,662988
104,1,1,1,522056
153,2,2,1,717301
182,3,3,2,950479
103,3,3,2,584108
74,1,1,0,326997
245,4,4,3,1229818
160,4,3,3,867569
147,2,2,2,741739
254,6,5,4,1394673
74,2,2,1,425998
204,4,3,3,1064674
263,5,4,4,1388453
166,4,3,4,889875
289,6,5,4,1524859
170,3,3,3,884425
93,2,1,2,510689
213,4,3,4,1121573
209,4,3,4,1106032
166,3,3,3,862343
290,5,4,4,1446862
161,3,2,3,835734
220,4,3,4,1134326
70,1,1,0,335901
126,1,1,1,558281
283,4,4,3,1405465
235,4,4,4,1198687
66,1,1,1,347782
180,3,3,2,903609
256,6,5,4,1383597
241,3,2,2,1135889
51,1,1,0,241810
205,3,3,2,1012839
227,4,4,3,1162672
107,1,1,0,517851
226,4,4,4,1177510
166,3,3,3,856948
89,2,2,2,502487
263,5,4,4,1362584
277,5,4,4,1426750
80,1,1,1,379915
204,4,3,4,1051942
204,4,4,4,1093345
178,3,2,2,916217
52,2,1,1,281090
139,4,3,3,798185
202,4,4,4,1060628
209,4,3,4,1068508
240,4,4,4,1224706
45,1,1,1,261212
176,2,2,2,871653
276,5,4,4,1397283
205,5,5,4,1141887
206,4,4,3,1102614
68,1,1,1,345150
144,2,2,2,717680
276,6,5,4,1434769
151,3,3,2,778081
73,1,1,0,360577
196,3,2,2,985986
213,4,3,4,1083008
287,5,4,4,1474307
226,4,3,3,1132675
255,6,5,4,1374391
95,3,3,2,536570
241,3,2,2,1166026
202,4,3,3,1027866
213,4,4,4,1115893
202,4,4,3,1059708
160,3,3,2,804962
146,3,3,3,793452
277,6,5,4,1441560
166,2,1,2,783800
198,4,3,3,1020697
258,4,4,3,1300556
248,6,5,4,1328289
72,2,2,1,403162
160,2,1,1,783047
96,1,1,1,438304
265,5,4,4,1386471
212,5,5,4,1155010
189,4,4,4,1043693
119,1,1,1,546366
55,2,2,2,317446
122,2,2,2,634793
221,4,4,4,1181197
108,2,1,2,561679
285,6,5,4,1474529
232,4,3,3,1155853
195,3,2,2,977298
77,1,1,0,352642
287,6,5,4,1533668
285,5,5,4,1457543
257,4,3,3,1261157
109,1,1,1,544427
162,2,2,2,826357
103,2,1,1,505066
190,3,3,2,951988
260,4,4,3,1318100
225,4,3,4,1150532
295,5,5,4,1503380
137,2,2,2,718347
147,3,3,2,759506
156,3,3,2,801720
71,1,1,0,350203
59,1,1,1,320045
87,2,2,1,450072
138,3,2,3,754268
147,3,3,2,764804
98,1,1,1,486715
227,4,4,3,1147409
179,3,2,2,907171
293,5,4,4,1469027
113,1,1,1,531491
169,4,4,4,936260
233,3,3,3,1170521
246,4,3,3,1252045
143,4,4,4,849567
222,4,3,3,1141269
98,2,1,1,498798
71,1,1,0,322479
251,5,4,4,1328748
99,3,3,2,578471
122,3,2,2,658737
92,2,2,2,474456
284,6,5,4,1507308
69,1,1,0,346836
72,1,1,1,377710
132,1,1,1,592742
280,4,3,4,1417334
117,2,2,2,590355
63,2,2,2,388152
238,4,4,3,1236719
186,2,1,2,889903
119,2,2,2,624200
226,4,3,3,1124202
265,6,5,4,1440665
170,3,2,2,877140
279,5,5,4,1444646
167,4,4,4,917841
113,2,2,2,596745
250,6,5,4,1376924
155,4,3,4,849851
253,6,5,4,1336214
147,3,3,3,810597
198,4,3,3,1038715
147,2,2,1,694053
86,2,1,1,423736
81,1,1,0,355520
104,3,2,2,569118
264,6,5,4,1413304
289,5,4,4,1487497
61,2,2,1,352954
212,3,3,3,1049891
198,4,4,4,1067445
130,2,1,2,644810
80,1,1,1,372239
273,6,5,4,1452379
70,2,2,1,385931
234,4,3,3,1177687
265,6,5,4,1419306
98,3,3,2,555134
139,2,2,1,711536
208,5,4,4,1109946
213,3,3,2,1078396
164,2,2,1,766420
218,4,4,4,1175110
196,3,2,2,992294
86,2,1,2,470162
267,4,3,4,1339914
279,5,4,4,1411527
216,5,4,4,1145566
243,3,2,2,1143506
285,4,3,3,1411277
201,4,3,4,1078222
101,1,1,0,440105
49,1,1,0,259796
270,4,4,3,1371287
290,5,4,4,1454037
112,2,2,2,583942
84,2,1,1,436036
72,2,1,1,396194
295,4,4,4,1487210
283,6,5,4,1487386
238,5,5,4,1270804
157,4,4,3,894542
275,5,4,4,1398638
283,5,5,4,1437939
79,1,1,0,381306
217,5,5,4,1178005
234,4,3,4,1171756
166,3,2,2,838354
247,5,5,4,1315691
176,3,3,3,932245
194,5,5,4,1072718
200,4,4,3,1035739
280,6,5,4,1496628
291,4,4,4,1426176
106,1,1,0,478058
146,3,2,3,766715
203,4,3,3,1029262
210,3,2,2,1041558
251,5,4,4,1335373
50,1,1,1,282037
239,5,4,4,1270793
233,5,4,4,1212113
45,1,1,0,260482
76,1,1,1,374044
300,5,5,4,1561046
252,5,5,4,1344221
297,5,4,4,1490442
229,3,2,2,1085517
160,2,1,1,762920
127,1,1,1,591796
165,3,2,2,830387
56,1,1,0,254023
230,4,3,4,1183937
267,4,4,4,1339174
147,4,4,3,830010
62,1,1,0,283975
71,2,2,1,404670
137,1,1,0,611509
107,3,2,2,586948
222,5,4,4,1209365
193,4,3,4,1024322
144,3,2,2,742533
160,3,2,3,804650
209,3,3,2,1035458
261,6,5,4,1375148
206,5,4,4,1149481
266,5,5,4,1387508
233,5,5,4,1276014
56,1,1,1,266223
115,1,1,0,555649
134,2,2,1,643661
260,6,5,4,1385936
294,5,5,4,1490184
94,2,2,2,525565
126,2,1,2,610626
215,5,5,4,1150517
251,5,5,4,1321252
173,3,3,2,875728
77,1,1,0,364986
293,5,4,4,1513956
244,5,4,4,1283784
298,4,3,3,1421290
129,1,1,1,585836
109,1,1,1,514189
61,1,1,0,295347
181,3,3,3,911949
93,2,2,1,490960
154,3,2,3,797350
60,1,1,1,315694
159,2,1,2,773454
219,4,3,4,1151801
144,3,2,2,753853
73,1,1,1,338673
59,2,1,1,309505
97,3,3,3,593704
134,3,2,2,675226
198,4,4,4,1050177
262,5,4,4,1377390
168,3,2,3,868102
119,1,1,1,562024
233,4,4,4,1196896
113,1,1,0,541717
144,3,2,2,762002
279,4,3,3,1377913
277,5,5,4,1419050
105,2,2,1,518986
91,2,2,2,508396
286,6,5,4,1484246
98,2,1,2,484213
192,3,3,2,974702
132,2,2,1,659880
163,3,3,2,823264
93,2,2,1,501361
219,4,4,3,1131578
139,4,4,3,779883
210,4,3,4,1081811
219,3,2,2,1075408
218,4,4,3,1143927
273,5,5,4,1450843
212,4,4,3,1122238
177,3,2,3,900770
261,4,3,4,1295042
179,3,2,2,887183
58,2,2,2,348941
174,4,4,3,947197
186,2,2,2,877571
48,2,1,2,328755
261,5,4,4,1327419
269,4,3,3,1331181
287,6,5,4,1495751
239,4,4,3,1195697
204,5,5,4,1130903
75,1,1,0,353982
186,3,3,2,918635
235,4,4,3,1197020
77,2,1,1,430115
209,4,3,3,1076387
234,4,3,4,1179451
290,4,3,4,1458731
80,1,1,0,382201
166,3,3,2,839453
75,1,1,1,360217
105,3,2,3,624801
84,2,2,2,474852
59,2,1,1,346541
70,1,1,0,357966
140,4,3,4,801235
142,3,2,2,763197
112,2,1,2,580047
150,4,3,3,825101
81,1,1,1,417276
50,2,1,2,284708
131,1,1,1,629698
149,3,2,2,765607
157,2,1,2,776181
144,2,2,1,709733
48,1,1,0,245595
291,4,3,4,1409291
59,1,1,0,262609
219,3,2,3,1094488
128,3,3,3,708840
63,1,1,1,293416
148,3,2,3,778516
81,2,2,2,440016
184,4,3,3,965684
135,1,1,0,635358
61,1,1,0,302898
162,2,1,1,735602
99,1,1,1,460888
298,4,4,4,1457326
212,5,5,4,1160302
140,2,2,2,690482
245,4,4,4,1290272
249,4,4,4,1289205
194,4,4,4,1025191
228,3,2,3,1133567
210,3,2,3,1061474
167,2,1,2,785404
147,2,1,2,692388
46,1,1,1,255948
126,2,1,2,623784
207,4,3,4,1087751
128,3,2,2,670668
223,3,2,3,1108577
58,1,1,1,308010
120,1,1,1,534377
244,4,3,3,1196366
276,5,5,4,1429950
110,1,1,0,513388
173,3,3,2,868284
81,1,1,1,425993
66,2,1,2,360965
54,1,1,1,281273
60,1,1,1,338359
286,6,5,4,1494158
280,6,5,4,1492062
67,1,1,0,322775
106,1,1,1,479980
144,4,3,4,803544
210,5,4,4,1160963
55,1,1,1,287715
279,4,4,4,1421096
114,1,1,0,543300
94,2,1,2,471559
104,3,3,2,576699
121,1,1,0,577436
187,3,2,2,954582
56,2,2,1,357775
292,5,4,4,1507540
191,4,3,4,1012266
134,3,3,2,708496
125,2,2,2,655663
169,3,2,3,844114
286,5,4,4,1476794
220,5,5,4,1175232
191,4,4,4,1011450
176,3,3,3,925451
76,1,1,0,380965
132,1,1,0,614605
47,1,1,1,277557
103,2,2,2,537571
159,3,2,2,838088
108,2,2,1,562952
134,1,1,0,633195
296,5,4,4,1477768
85,3,3,3,537028
164,3,3,2,868317
138,2,1,2,661370
214,4,4,4,1149962
189,2,1,2,920408
255,5,5,4,1348370
186,2,2,1,893663
83,2,2,2,471519
185,2,2,2,922686
145,3,2,3,757447
73,1,1,1,376015
85,2,1,1,448566
153,3,2,3,807517
167,4,3,3,919664
174,3,2,2,864186
153,4,4,4,859906
226,4,4,4,1172080
289,5,4,4,1488181
126,1,1,0,592235
291,6,5,4,1492933
202,3,3,3,1034488
172,2,1,1,821084
256,5,5,4,1328390
139,2,1,1,679732
159,2,1,1,763174
247,4,4,3,1233593
183,2,1,1,855841
66,1,1,0,306254
111,2,1,1,571743
97,2,1,2,505751
131,3,2,2,676823
97,2,1,1,516781
132,2,1,2,638242
60,1,1,1,302033
209,4,4,3,1114692
136,2,1,2,641376
202,3,2,2,975462
271,5,4,4,1416322
70,1,1,1,330072
115,3,3,3,665992
290,5,5,4,1494625
241,3,2,2,1147021
187,3,3,2,949320
271,4,4,3,1368561
151,3,2,3,792108
96,2,1,1,483931
182,4,3,4,989747
296,4,3,3,1414858
276,5,4,4,1436376
98,1,1,0,462626
268,5,5,4,1399820
268,5,5,4,1377959
289,5,4,4,1442891
147,3,2,3,789008
49,1,1,1,273497
240,5,4,4,1294261
299,5,5,4,1510153
164,3,2,3,849428
131,2,1,2,639783
172,3,2,3,850551
158,3,2,2,798426
60,1,1,0,292663
211,5,5,4,1166627
108,3,2,2,564930
129,3,2,3,701290
243,3,2,2,1168290
282,5,4,4,1462699
113,1,1,0,535174
259,6,5,4,1396997
135,2,1,2,642692
108,2,2,1,540367
92,3,3,2,518287
89,3,2,2,539765
67,2,2,1,400988
285,5,5,4,1482316
285,5,4,4,1442582
134,3,2,2,696217
221,4,3,4,1120473
255,4,3,3,1276242
93,2,2,2,533070
226,3,2,2,1087835
276,4,4,3,1386035
218,5,4,4,1192162
94,2,2,2,516335
181,2,1,2,878481
292,5,5,4,1506641
227,5,4,4,1205863
241,4,4,3,1236012
271,5,5,4,1418528
283,6,5,4,1495644
112,1,1,0,489946
297,5,4,4,1483152
252,4,3,4,1256695
125,2,2,1,618954
106,2,2,1,555082
121,3,3,2,661955
186,3,2,3,946880
237,3,2,3,1153648
137,3,2,2,696941
191,2,1,1,902039
255,6,5,4,1378044
203,4,3,4,1070015
71,1,1,1,328762
130,2,2,2,643046
245,5,4,4,1279106
162,2,1,2,780710
68,1,1,1,359008
99,3,3,3,576835
144,3,3,3,761002
199,5,5,4,1133102
185,3,2,3,918510
294,5,5,4,1522917
109,2,2,1,535260
50,1,1,1,291155
218,4,3,3,1104366
257,6,5,4,1379352
95,2,2,2,499254
114,1,1,0,519355
193,3,3,2,998226
278,5,5,4,1468918
229,5,5,4,1261374
136,1,1,0,641242
213,4,4,3,1090992
118,3,3,2,663481
209,4,4,4,1104344
270,5,4,4,1389257
110,2,2,2,578586
132,3,2,3,697241
82,1,1,0,386199
189,4,3,3,1015992
168,4,3,4,927473
46,1,1,1,235576
79,1,1,0,354052
57,1,1,1,293831
172,3,2,3,903962
251,6,5,4,1329752
244,3,2,2,1169726
45,2,1,2,298995
209,3,2,2,1001612
126,3,3,3,712874
285,5,4,4,1483425
201,4,3,3,1058820
270,4,3,4,1373520
169,4,3,4,923422
182,2,1,1,826119
124,3,2,2,683805
69,1,1,0,341481
66,1,1,0,292776
228,4,3,4,1167478
91,3,3,3,550983
140,4,3,3,767919
121,1,1,0,556021
52,1,1,0,237647
286,5,4,4,1438661
277,4,3,4,1396714
268,5,5,4,1405913
186,3,2,3,935519
214,4,3,4,1089750
47,1,1,0,224997
171,2,2,2,851358
226,3,2,3,1086445
167,3,3,2,861548
54,1,1,0,244845
134,2,1,1,655264
111,3,3,2,618172
121,3,2,3,652333
245,4,4,4,1277652
94,2,2,2,488892
76,1,1,0,382557
163,3,3,3,873769
121,1,1,0,539464
56,1,1,1,271929
299,5,5,4,1530360
86,2,2,2,479259
112,3,3,2,616986
85,2,2,2,453173
180,4,3,3,948350
287,5,5,4,1493665
169,4,3,3,912064
122,2,1,1,578190
77,2,1,2,439064
148,3,3,3,816684
153,3,3,3,815832
165,3,3,2,835591
190,3,3,2,962251
264,6,5,4,1395716
275,5,4,4,1404682
227,5,4,4,1199277
55,2,1,2,320782
140,3,3,2,774437
229,4,3,4,1192872
149,3,3,2,780162
278,4,3,4,1360469
211,4,4,4,1101351
121,1,1,0,571341
136,2,1,1,683150
163,3,3,3,834314
180,3,2,2,882253
263,5,5,4,1375739
74,1,1,1,360709
171,3,3,2,871150
273,5,5,4,1416000
187,2,2,2,871509
225,4,3,3,1134003
224,4,3,4,1171952
227,4,3,4,1196470
268,6,5,4,1446359
120,3,2,3,679930
256,5,5,4,1355456
215,5,4,4,1155736
67,1,1,1,338332
70,1,1,1,381599
146,3,2,3,794398
77,2,2,2,426907
166,3,2,3,849889
210,4,4,4,1132198
293,6,5,4,1517371
225,3,3,3,1132889
79,1,1,1,414624
181,3,3,2,906391
221,3,2,3,1059642
221,4,4,3,1130410
251,6,5,4,1368165
134,1,1,1,647115
82,1,1,0,377213
100,3,3,3,608688
236,4,3,4,1200335
248,5,5,4,1330912
151,2,2,1,764454
48,1,1,0,226123
298,4,4,3,1459863
199,5,5,4,1091627
164,2,2,1,781747
127,2,1,2,607380
141,3,2,3,757519
281,5,4,4,1462614
229,5,5,4,1244900
151,2,2,1,754223
280,4,4,4,1401473
284,5,4,4,1445231
46,1,1,0,208345
83,1,1,0,370420
208,5,4,4,1125470
201,3,3,2,1006849
255,5,5,4,1340432
292,5,5,4,1521660
270,6,5,4,1420240
88,1,1,1,405420
102,1,1,1,503528
278,6,5,4,1470986
252,6,5,4,1370113
147,3,3,3,785028
78,1,1,1,402528
216,3,3,3,1067509
235,4,3,4,1199949
270,5,5,4,1384041
57,2,1,2,317022
185,4,4,3,1012446
92,3,2,2,534622
142,4,3,3,816003
230,4,4,3,1193643
117,1,1,0,538525
78,2,1,1,440153
153,3,2,3,811661
103,2,2,1,549549
47,2,2,1,302698
99,2,2,2,525466
62,1,1,0,313927
52,1,1,1,280499
156,2,1,2,762632
131,2,1,2,645042
291,5,4,4,1465406
108,3,3,2,618602
110,2,1,1,538170
119,2,1,1,611834
195,3,2,3,997971
259,5,5,4,1364458
252,5,5,4,1307801
198,3,3,2,1013861
297,5,5,4,1498717
240,3,3,3,1159807
169,3,2,3,836141
54,2,1,1,291803
189,2,2,1,892256
140,3,3,3,754171
204,3,2,2,1007746
92,2,2,2,483202
253,4,4,3,1254660
244,3,3,2,1165623
151,4,3,4,827581
65,1,1,1,341593
70,1,1,1,372779
90,1,1,0,432476
259,6,5,4,1415783
104,2,1,1,490792
150,2,1,1,683905
168,3,3,3,857129
138,3,2,3,765580
299,6,5,4,1540628
164,2,1,1,777953
295,5,4,4,1473231
65,1,1,1,313717
57,1,1,1,280863
65,1,1,1,344542
206,4,4,3,1070209
178,2,2,2,868731
259,4,3,3,1293824
124,2,1,1,601828
152,2,1,2,745677
177,2,1,1,811370
267,4,4,4,1325862
149,3,2,3,796006
52,1,1,0,284634
218,5,5,4,1203194
96,2,1,2,476219
214,5,5,4,1199352
48,1,1,1,237688
255,5,4,4,1347961
297,4,3,3,1427743
105,2,2,2,568328
64,1,1,1,329949
300,5,5,4,1514693
279,6,5,4,1496346
211,4,3,3,1099848
209,4,4,4,1122262
95,2,1,1,508151
268,6,5,4,1442289
57,1,1,1,305227
128,3,2,3,694045
123,3,2,2,677417
242,3,3,2,1185520
152,3,2,2,749746
246,5,5,4,1307886
154,3,2,3,804359
83,2,2,2,442122
163,3,2,3,820394
107,2,2,2,547675
239,4,3,4,1231577
174,3,2,3,865527
175,2,2,1,831362
243,4,4,3,1259031
165,3,2,3,864173
182,3,2,3,925060
84,2,1,2,451149
148,3,3,3,822025
108,3,2,3,616231
119,3,3,3,701318
231,4,4,4,1179590
148,3,2,2,737061
159,3,2,2,794893
152,4,3,3,857870
241,3,2,2,1178337
203,4,3,4,1075996
104,3,2,2,586193
166,3,3,3,844706
96,1,1,0,451917
277,6,5,4,1466250
114,2,1,1,562605
283,6,5,4,1473550
131,3,3,2,686173
85,2,1,2,476557
67,1,1,1,361848
170,3,2,3,870934
55,1,1,1,305810
100,1,1,0,475145
233,3,2,3,1144987
76,2,1,1,395263
215,3,3,3,1088891
67,2,1,2,393160
166,3,3,2,838824
162,2,2,1,773223
148,3,3,2,787469
76,1,1,0,345415
142,3,3,3,741641
76,2,1,1,372302
49,2,1,2,290828
131,3,2,3,684834
97,2,2,1,518001
98,2,2,1,484301
247,4,4,4,1263331
110,1,1,0,499370
238,5,5,4,1261519
279,5,5,4,1452632
73,1,1,0,329568
52,2,2,2,337968
93,1,1,0,407894
281,4,3,3,1406305
230,3,3,3,1168418
230,4,4,4,1219688
157,3,2,3,787189
153,4,3,3,812520
135,2,1,1,665325
274,5,5,4,1426651
297,6,5,4,1537651
111,1,1,1,516482
201,4,4,3,1050476
88,1,1,1,451229
236,4,3,4,1220447
51,1,1,0,237386
90,1,1,0,419893
159,2,1,1,771141
164,4,3,3,869777
295,4,3,3,1418958
132,2,1,1,626875
80,1,1,0,367935
231,4,3,3,1183174
242,3,3,3,1219768
121,3,3,2,661702
187,4,3,3,973378
97,2,2,1,536242
130,2,2,2,687991
113,3,3,3,658735
58,1,1,1,324104
276,4,4,4,1395282
76,1,1,1,356420
248,5,5,4,1291879
77,1,1,0,349272
167,3,2,2,858009
84,3,2,2,493195
144,2,2,2,734010
236,4,3,3,1198345
88,3,2,3,548167
262,5,4,4,1374443
143,4,4,3,843933
173,3,2,2,893457
270,4,4,3,1337930
146,3,2,3,783656
124,2,1,1,627317
172,2,2,2,851415
274,5,5,4,1440045
203,3,3,2,990551
75,1,1,0,346341
227,5,4,4,1210447
211,5,5,4,1171586
267,4,4,4,1335628
269,6,5,4,1418259
166,3,3,2,828214
271,5,5,4,1383933
180,3,3,3,934908
177,3,3,3,888751
45,1,1,1,233927
254,4,3,3,1285058
281,4,3,4,1416292
61,1,1,0,295770
291,5,5,4,1478385
201,4,3,3,1041747
241,5,4,4,1273272
120,1,1,1,574304
213,5,5,4,1191881
206,5,5,4,1156401
146,2,1,2,689012
256,5,4,4,1310169
254,5,5,4,1352083
144,3,3,3,761934
113,3,3,3,652351
163,2,2,2,806337
127,3,3,2,719761
74,1,1,0,382376
47,1,1,1,266540
46,2,2,2,302590
98,2,1,2,504442
145,3,2,3,756449
177,3,3,2,904388
48,1,1,1,243249
53,1,1,1,286800
128,1,1,1,607382
150,3,2,2,745447
283,5,4,4,1458914
110,2,2,2,585028
109,2,1,1,554542
63,1,1,0,317501
86,1,1,1,431802
231,4,3,3,1159135
240,5,5,4,1278091
176,4,3,4,939414
165,3,2,3,877866
191,2,1,2,915051
86,3,3,2,490428
285,5,4,4,1448581
172,4,3,3,948529
143,2,1,2,680881
91,2,1,2,475833
128,2,1,2,620812
198,5,4,4,1102105
167,4,3,4,895665
298,6,5,4,1533647
267,5,4,4,1390549
270,4,3,3,1342477
291,5,4,4,1471451
293,5,5,4,1478700
236,3,3,3,1138279
239,4,4,3,1213768
90,1,1,0,434761
224,4,3,3,1151846
56,2,2,1,309075
90,2,2,1,490195
267,6,5,4,1416018
133,2,1,2,675079
231,5,5,4,1229323
291,5,5,4,1502643
69,1,1,0,332087
256,6,5,4,1400272
292,5,5,4,1488044
146,3,3,2,742251
159,4,3,3,858693
191,3,3,2,935988
156,4,4,3,894300
75,1,1,0,384702
64,1,1,0,293296
91,2,1,1,451235
92,1,1,1,438174
140,4,4,3,809668
189,4,3,4,1012273
249,5,5,4,1348833
92,3,2,3,558784
63,1,1,0,318810
208,3,2,2,1029717
162,2,1,2,804507
192,4,4,4,1033302
97,3,2,2,532571
131,3,2,2,704125
286,6,5,4,1487299
269,5,4,4,1416705
298,4,4,4,1474967
264,4,4,3,1314408
205,4,4,3,1055441
80,1,1,1,377451
222,4,3,3,1130012
126,1,1,1,606973
91,1,1,0,427341
248,4,4,4,1270998
227,3,2,3,1095480
222,5,4,4,1199467
255,5,5,4,1352127
97,2,2,1,511564
114,2,2,1,582804
230,4,4,3,1198514
230,4,3,4,1178465
220,4,3,4,1121809
61,1,1,0,283908
199,5,4,4,1107346
162,4,3,4,886704
185,3,3,2,916327
267,6,5,4,1413570
89,1,1,0,392644
69,1,1,1,347858
186,4,4,3,1024958
154,2,2,1,751112
92,2,2,1,508466
188,2,1,2,893759
217,4,4,4,1165720
202,4,4,3,1071378
75,1,1,1,360107
183,2,2,1,898500
292,6,5,4,1548720
207,5,5,4,1154096
174,3,2,3,894107
57,1,1,1,309644
193,4,4,3,1021171
266,5,5,4,1412418
80,2,1,2,410145
115,2,1,1,579893
55,1,1,0,292356
231,4,4,4,1215362
293,4,3,3,1424442
226,4,3,3,1149976
286,5,4,4,1461586
76,1,1,0,339130
82,1,1,0,400130
288,6,5,4,1523710
153,4,3,4,846841
205,4,4,4,1094087
102,3,2,2,565966
186,4,3,4,1008483
118,2,1,1,598709
108,2,2,1,579274
69,1,1,0,332389
226,3,3,2,1132362
256,5,4,4,1305565
173,2,2,2,827978
166,4,4,4,919118
169,3,2,3,887827
71,1,1,0,335897
